id;type;full_date;year;month;title;fek;page;tomos;tomos_url
45;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΟΥ ΕΣΩΤΕΡΙΚΩΝ Αριθμ. ΔΙΔΑΔ/Φ. 70Α /32/οικ.7945;16/16.3.2020;2020;3;Καθορισμός ωρών λειτουργίας των Κέντρων Εξυπηρέτησης Πολιτών (Κ.Ε.Π.);(Β΄ 865);218;Ι;https://tinyurl.com/pandektis01
46;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΟΥ ΟΙΚΟΝΟΜΙΚΩΝ Αριθμ. 31145 ΕΞ 2020;13/16.3.2020;2020;3;Περιορισμός των ωρών εισόδου κοινού στις Υπηρεσίες του Υπουργείου Οικονομικών;(Β΄ 866);219;Ι;https://tinyurl.com/pandektis01
47;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΟΙΚΟΝΟΜΙΚΩΝ - ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ – ΕΣΩΤΕΡΙΚΩΝ Αριθμ. οικ.12549/4426;16/16.3.2020;2020;3;Καθορισμός διαδικασίας έκτακτης πρόσληψης επικουρικού προσωπικού για την αντιμετώπιση εκτάκτων αναγκών από την εμφάνιση και διάδοση του κορωνοϊού COVID -19;(Β΄ 868);220;Ι;https://tinyurl.com/pandektis01
48;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΟΥ ΟΙΚΟΝΟΜΙΚΩΝ Αριθμ. 31767 ΕΞ 2020;16/16.3.2020;2020;3;Μέτρα κατά της διασποράς του κορωνοϊού COVID -19 σε χώρους λειτουργίας των υπηρεσιών του Υπουργείου Οικονομικών;(Β΄ 870);257;Ι;https://tinyurl.com/pandektis01
49;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ – ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΚΑΙ ΕΝΕΡΓΕΙΑΣ - ΥΠΟΔΟΜΩΝ ΚΑΙ ΜΕΤΑΦΟΡΩΝ Αριθμ. 2500/1/16;16/16.3.2020;2020;3;Προσωρινή άρση των μέτρων περιορισμού κυκλοφορίας οχημάτων στο κέντρο της Αθήνας για το χρονικό διάστημα από 17.3.2020 έως και 30.4.2020;(Β΄ 871);257;Ι;https://tinyurl.com/pandektis01
50;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΠΑΙΔΕΙΑΣ ΚΑΙ ΘΡΗΣΚΕΥΜΑΤΩΝ -ΥΓΕΙΑΣ Αριθμ. 2867/Υ1;16/16.3.2020;2020;3;Επιβολή του μέτρου της προσωρινής απαγόρευσης της τέλεσης κάθε είδους λειτουργιών και ιεροπραξιών στους θρησκευτικούς χώρους λατρείας για το χρονικό διάστημα από 16.3.2020 έως 30.3.2020;(Β΄ 872);259;Ι;https://tinyurl.com/pandektis01
51;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΟΥ ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ Aριθμ. Δ1. 12569/4435;16/17.3.2020;2020;3;Περιορισμός των ωρών εισόδου κοινού στο πρωτόκολλο και τις λοιπές υπηρεσίες του Υπουργείου Εργασίας και Κοινωνικών Υποθέσεων;(Β΄ 909);261;Ι;https://tinyurl.com/pandektis01
52;ΑΠΟΦΑΣΗ ΠΡΟΕΔΡΟΥ ΤΗΣ ΡΥΘΜΙΣΤΙΚΗΣ ΑΡΧΗΣ ΛΙΜΕΝΩΝ Αριθμ. απόφ. 44/2020;16/17.3.2020;2020;3;Μέτρα κατά της διασποράς του κορωνοϊού COVID -19 σε χώρους λειτουργίας των υπηρεσιών της Ρυθμιστικής Αρχής Λιμένων;(Β΄ 909);263;Ι;https://tinyurl.com/pandektis01
53;ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ ΤΗΣ ΑΝΕΞΑΡΤΗΤΗΣ ΑΡΧΗΣ ΔΗΜΟΣΙΩΝ ΕΣΟΔΩΝ Αριθμ. Α.1048;16/17.3.2020;2020;3;Δωρεάν διάθεση αιθυλικής αλκοόλης στο Υπουργείο Υγείας προς το σκοπό παρασκευής αντισηπτικού στο πλαίσιο των μέτρων για την πρόληψη της εμφάνισης και την αντιμετώπιση της διάδοσης του κορωνοϊού;(Β΄ 910);267;Ι;https://tinyurl.com/pandektis01
54;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΟΥ ΥΓΕΙΑΣ Αριθμ. Α1ε/Γ.Π.οικ. 18087;13/17.3.2020;2020;3;Τροποπο ίηση ωραρίου εισόδου κοινού στο Τμήμα Γραμματείας (γραφεία Πρωτοκόλλου) και στα γραφεία της Κεντρικής Υπηρεσίας του Υπουργείου Υγείας;(Β΄ 913);269;Ι;https://tinyurl.com/pandektis01
55;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΟΥ ΤΟΥΡΙΣΜΟΥ Αριθμ. 4647;17/17.3.2020;2020;3;Μέτρα κατά τη ς διασποράς του κορωνοϊού COVID - 19 σε χώρους λειτουργίας των υπηρεσιών του Υπουργείου Τουρισμού;(Β΄ 914);270;Ι;https://tinyurl.com/pandektis01
56;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ - ΥΓΕΙΑΣ ΠΟΛΙΤΙΣΜΟΥ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ - ΕΣΩΤΕΡΙΚΩΝ Αριθμ. Δ1α/ΓΠ.οικ. 19024;17/17.3.2020;2020;3;Επιβολή του μέτρου της προσωρινής απαγόρευσης λειτουργίας ιδιωτικών επιχειρήσεων, στο σύνολο της Επικράτειας, για το χρονικό διάστημα από 18.3.2020 έως και 31.3.2020, προς περιορισμό της διασποράς του κορωνοϊού COVID-19;(Β΄ 915);272;Ι;https://tinyurl.com/pandektis01
57;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΥΓΕΙΑΣ - ΕΣΩΤΕΡΙΚΩΝ Αριθμ. Δ1α/ΓΠ.οικ. 19030;17/17.3.2020;2020;3;Επιβολή του μέτρου της απαγόρευσης εισόδο υ στη χώρα των υπηκόων τρίτων κρατών πλην των κρατών της Ευρωπαϊκής Ένωσης και της Συμφωνίας Σένγκεν προς περιορισμό της διασποράς του κορωνοϊού COVID -19;(Β΄ 916);278;Ι;https://tinyurl.com/pandektis01
58;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΥΓΕΙΑΣ – ΕΣΩΤΕΡΙΚΩΝ Αριθμ. ΔΙΔΑΔ/Φ. 64 /315/οικ.8030;18/18.3.2020;2020;3;Επέκταση της διευκόλυνσης ειδικής άδειας σε άλλες ομάδες ευπαθείς/αυξημένου κινδύνου για σοβαρή λοίμωξη COVID -19;(Β΄ 928);281;Ι;https://tinyurl.com/pandektis01
59;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΟΥ ΥΓΕΙΑΣ Αριθμ. Α1ε/Γ.Π.οικ. 19009;17/18.3.2020;2020;3;Έκτακ τα μέτρα λειτουργίας της Κεντρικής Υπηρεσίας του Υπουργείου Υγείας για την αποφυγή της διασποράς του κορωνοϊού COVID;(Β΄ 929);281;Ι;https://tinyurl.com/pandektis01
60;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ - ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ ΥΓΕΙΑΣ - ΕΣΩΤΕΡΙΚΩΝ Αριθμ. Δ1α/ΓΠ.οικ. 19419;18/19.3.2020;2020;3;Επιβολή του μέτρου της προσωρινής απαγόρευσης λειτουργίας των κύριων ξενοδοχειακών καταλυμάτων με την ονομασία «Ξενώνες φιλοξενίας νέων;(Β΄ 930);281;Ι;https://tinyurl.com/pandektis01
61;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ - ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ - ΥΓΕΙΑΣ - ΕΣΩΤΕΡΙΚΩΝ - ΝΑΥΤΙΛΙΑΣ ΚΑΙ ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ Αριθμ. Δ1α/ΓΠ.οικ.19420;18/18.3.2020;2020;3;Επιβολή του μέτρου της απαγόρευσης λειτουργίας των σχολών εκπαίδευσης υποψηφίων χειριστών ταχυπλόων σκαφών, των σχολών ναυαγοσωστικής εκπαίδευσης, των επιχειρήσεων παροχής καταδυτικών υπηρεσιών αναψυχής, των επιχειρήσεων εκμίσθωσης θαλασσίων μέσων αναψυχής, καθώς και των επιχειρήσεων εκμίσθωσης μηχανοκίνητων λέμβων και ταχυπλόων σκαφών, για το χρονικό διάστημα από 18 -3-2020 έως και 20 -4-2020;(Β΄ 931);283;Ι;https://tinyurl.com/pandektis01
62;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΥΓΕΙΑΣ ΚΑΙ ΝΑΥΤΙΛΙΑΣ ΚΑΙ ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ Αριθμ. Δ1α/ΓΠ.οικ. 19421;18/18.3.2020;2020;3;Επιβολή του μέτρου του προσωρινού περιορισμού του κατάπλου ιδιωτικών πλοίων (σκαφών) αναψυχής προς περιορισμό της διάδοσης του κορωνοϊού COVID -19;(Β΄ 932);286;Ι;https://tinyurl.com/pandektis01
63;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΟΙΚΟΝΟΜΙΚΩΝ – ΥΓΕΙΑΣ Αριθμ. Β1.α/οικ. 19627;19/19.3.2020;2020;3;Έκτακτη οικονομική ενίσχυση στα πλαίσια των μέτρων αποφυγής και περιορισμού της διάδοσης του κορωνοϊού;(Β΄ 934);287;Ι;https://tinyurl.com/pandektis01
64;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ – ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ - ΥΓΕΙΑΣ – ΕΣΩΤΕΡΙΚΩΝ Αριθμ. Δ1α/ΓΠ.οικ. 19738;19/19.3.2020;2020;3;Επιβολή του μέτρου της προσωρινής απαγόρευσης λειτουργίας των έμμισθων, άμισθων υποθηκοφυλακείων, των κτηματολογικών γραφείων Ρόδου, Κω - Λέρου, των κτηματολογικών γραφείων Πειραιά, Θεσσαλονίκης, καθώς και των κτηματολογικών γραφείων και υποκαταστημάτων του Φορέα «Ελληνικό Κτηματολόγιο;(Β΄ 936);289;Ι;https://tinyurl.com/pandektis01
65;ΠΡΑΞΗ ΝΟΜΟΘΕΤΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ;20.3.2020;2020;3;Κατεπείγοντα μέτρα για την αντιμετώπιση των συνεπειών του κινδύνου διασποράς του κορωνοϊού COVID -19, τη στήριξη της κοινωνίας και της επιχειρηματικότητας και τη διασφάλιση της ομαλής λειτουργίας της αγοράς και της δημόσιας διοίκησης;(Α΄ 68);290;Ι;https://tinyurl.com/pandektis01
66;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΥΓΕΙΑΣ - ΕΣΩΤΕΡΙΚΩΝ - ΜΕΤΑΝΑΣΤΕΥΣΗΣ ΚΑΙ ΑΣΥΛΟΥ Αριθμ. 12687/2020;16/20.3.2020;2020;3;Αναστολή της υπηρεσίας της υποδοχής του κοινού, σύμφωνα με τις διατάξεις του άρθρου 15 της από 11 Μαρτίου 2020 Πράξης Νομοθετικού Περιεχομένου (Α΄ 55);(Β΄ 939);363;Ι;https://tinyurl.com/pandektis01
67;ΑΠΟΦΑΣΗ ΟΛΟΜΕΛΕΙΑΣ ΤΗΣ ΕΘΝΙΚΗΣ ΕΠΙΤΡΟΠΗΣ ΤΗΛΕΠΙΚΟΙΝΩΝΙΩΝ ΚΑΙ ΤΑΧΥΔΡΟΜΕΙΩΝ Αριθμ. 927/1;14/20.3.2020;2020;3;Λήψη επειγόντων μέτρων λειτουργίας της ΕΕΤΤ στο πλαίσιο εφαρμογής της από 11 -3-2020 ΠΝΠ (ΦΕΚ 55/Α΄/11 -3- 2020) «Κατεπείγοντα μέτρα αντιμετώπισης των αρνητικών συνεπειών εμφάνισης του κορωνοϊού COVID -19 και της ανάγκης περιορισμού της διάδοσής του;(Β΄ 939);365;Ι;https://tinyurl.com/pandektis01
68;ΑΠΟΦΑΣΗ ΔΗΜΑΡΧΟΥ ΛΕΡΟΥ Αριθμ. 22;16/20.3.2020;2020;3;Τροποποίηση ωραρίου εξυπηρέτησης κοινού στις υπηρεσίες του Δήμου Λέρου, λόγω κορωνοϊού;(Β΄ 940);369;Ι;https://tinyurl.com/pandektis01
69;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ - ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ - ΥΓΕΙΑΣ - ΕΣΩΤΕΡΙΚΩΝ Αριθμ. Δ1α/ΓΠ.οικ. 20006;20/20.3.2020;2020;3;Επιβολή του μέτρου της προσωρινής απαγόρευσης λειτουργίας των λαϊκών αγορών της παραγράφου 9 του άρθρου 2 του ν. 4497/2017 (Α΄ 171) σε όλη την Επικράτεια, για το Σάββατο 21 Μαρτίου 2020 και επιμέρους ρυθμίσεις λειτουργίας αυτών από 23.3.2020 έως και 30.4.2020;(Β΄ 943);369;Ι;https://tinyurl.com/pandektis01
70;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΥΓΕΙΑΣ - ΕΣΩΤΕΡΙΚΩΝ - ΝΑΥΤΙΛΙΑΣ ΚΑΙ ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ Αριθμ. Δ1α/ΓΠ.οικ. 20009;20/20.3.2020;2020;3;Επιβολή του μέτρου του εν μέρει προσωρινού περιορισμού κυκλοφορίας κάθε τύπου πλοίων και σκαφών καθώς και του απόπλου και κατάπλου ιδιωτικών πλοίων αναψυχής και επαγγελματικών τουριστικών πλοίων στην ελληνική Επικράτεια, προς περιορισμό της διάδοσης του κορωνοϊού CΟVID -19, για το χρονικό διάστημα από 21.3.2020 και ώρα 06:00;(Β΄ 944);370;Ι;https://tinyurl.com/pandektis01
71;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΟΥ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ Αριθμ. 31927;21/21.3.2020;2020;3;Τροποποίηση του εθνικού πλαισίου ωραρίου λειτουργίας των εμπορικών καταστημάτων λιανικής πώλησης τροφίμων, λειτουργία τους κατά τις Κυριακές καθώς και καθιέρωση υποχρέωσης αυτών προς πώληση εφημερίδων;(Β΄ 945);372;Ι;https://tinyurl.com/pandektis01
72;ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ ΤΗΣ ΑΝΕΞΑΡΤΗΤΗΣ ΑΡΧΗΣ ΔΗΜΟΣΙΩΝ ΕΣΟΔΩΝ Αριθμ. Α. 1051;20/21.3.2020;2020;3;Τροποποίηση της απόφασης Γ.Γ.Δ.Ε. ΠΟΛ.1022/ 2014 (179 Β΄) «Υποβολή καταστάσεων φορολογικών στοιχείων, για διασταύρωση πληροφοριών;(Β΄ 947);373;Ι;https://tinyurl.com/pandektis01
73;ΑΠΟΦΑΣΗ ΥΦΥΠΟYΡΓΟΥ ΟΙΚΟΝΟΜΙΚΩΝ - ΥΦΥΠΟΥΡΓΟΥ ΣΤΟΝ ΠΡΩΘΥΠΟΥΡΓΟ Αριθμ. 227;20/21.3.2020;2020;3;Καθορισμός διαδικασίας ανάθεσης υπηρεσιών επικοινωνίας και ενημέρωσης των πολιτών, καθώς και κάθε συναφούς υπηρεσίας που απαιτείται για την υλοποίηση της εκστρατείας στο πλαίσιο της προστασίας της δημόσιας υγείας και των μέτρων για την αποτροπή της διασποράς του κορωνοϊού COVID - 19;(Β΄ 948);375;Ι;https://tinyurl.com/pandektis01
74;ΑΠΟΦΑΣΗ ΥΦΥΠΟΥΡΓΟΥ ΟΙΚΟΝΟΜΙΚΩΝ Αριθμ. Α.1053;20/21.3.2020;2020;3;Καθορισμός των λεπτομερειών εφαρμογής του άρθρου 2 της από 11.03.2020 ΠΝΠ (ΦΕΚ 55 Α΄), μ ε την οποία λαμβάνονται κατεπείγοντα μέτρα αντιμετώπισης των αρνητικών συνεπειών της εμφάνισης του κορωνοϊού COVID -19 και της ανάγκης περιορισμού της διάδοσής του;(Β΄ 949);378;Ι;https://tinyurl.com/pandektis01
75;ΑΠΟΦΑΣΗ ΥΦΥΠΟΥΡΓΟΥ ΟΙΚΟΝΟΜΙΚΩΝ Αριθμ. Α.1054;20/21.3.2020;2020;3;Καθορισμός των λεπτομερειών εφαρμογής του άρθρου 1 της από 11.03.2020 ΠΝΠ (ΦΕΚ 55 Α΄), με την οποία λαμβάνονται κατεπείγοντα μέτρα αντιμετώπισης των αρνητικών συνεπειών της εμφάνισης του κορωνοϊού COVID -19 και της ανάγκης περιορισμού της διάδοσής του;(Β΄ 950);382;Ι;https://tinyurl.com/pandektis01
76;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ - ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ - ΥΓΕΙΑΣ - ΕΣΩΤΕΡΙΚΩΝ - ΥΠΟΔΟΜΩΝ ΚΑΙ ΜΕΤΑΦΟΡΩΝ Αριθμ. Δ1α/ΓΠ.οικ. 20015;21/21.3.2020;2020;3;Επιβολή του μέτρου της προσωρινής απαγόρευσης λειτουργίας Ιδιωτικών Κέντρων Τεχνικού Ελέγχου Οχημάτων (ΙΚΤΕΟ), στο σύνολο της Επικράτειας, για το χρονικό διάστημα από 23.3.2020 έως και 31.3.2020, προς περιορισμό της διασποράς του κορωνοϊού COVID -19;(Β΄ 951);386;Ι;https://tinyurl.com/pandektis01
77;ΑΠΟΦΑΣΗ ΠΡΥΤΑΝΗ ΤΟΥ ΠΑΝΕΠΙΣΤΗΜΙΟΥ ΠΑΤΡΩΝ Αριθμ. 15/256/9191;21/21.3.2020;2020;3;Ίδρυση Εργαστηρίου με την ονομασία «Εργαστήριο Μοριακής Διάγνωσης Λοιμογόνων Παραγόντων;(Β΄ 955);387;Ι;https://tinyurl.com/pandektis01
78;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ - ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΠΑΙΔΕΙΑΣ ΚΑΙ ΘΡΗΣΚΕΥΜΑΤΩΝ - ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ - ΥΓΕΙΑΣ - ΠΟΛΙΤΙΣΜΟΥ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ – ΕΣΩΤΕΡΙΚΩΝ Αριθμ. Δ1α/ΓΠ.οικ. 20021;21/21.3.2020;2020;3;Επιβολή του μέτρου της προσωρινής απαγόρευσης λειτουργίας των βρεφονηπιακών και παιδικών σταθμών, νηπιαγωγείων, σχολικών μονάδων, ανωτάτων εκπαιδευτικών ιδρυμάτων, κέντρων ξένων γλωσσών, φροντιστηρίων και πάσης φύσεως εκπαιδευτικών δομών, φορέων και ιδρυμάτων, δημοσίων και ιδιωτικών, κάθε τύπου και βαθμού της χώρας, προσωρινής απαγόρευσης των εκπαιδευτικών εκδρομών εντός και εκτός της χώρας και προσωρινής απαγόρευσης μετακινήσεων και επισκέψεων μαθητών, φοιτητών, σπουδαστών και εκπαιδευτικών, καθώς και προσωρινής απαγόρευσης λειτουργίας ελληνόγλωσσων σχολικών μονάδων και πάσης φύσεως εκπαιδευτικών δομών του εξωτερικού για το χρονικό διάστημα από 21.3.2020 έως και 10.4.2020;(Β΄ 956);393;Ι;https://tinyurl.com/pandektis01
79;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ – ΥΓΕΙΑΣ - ΜΕΤΑΝΑΣΤΕΥΣΗΣ ΚΑΙ ΑΣΥΛΟΥ Αριθμ. Δ1α/ΓΠ.οικ. 20030;21/22.3.2020;2020;3;Λήψη μέτρων κατά της εμφάνισης και διασποράς κρουσμάτων του κορωνοϊού COVID -19 στα Κέντρα Υποδοχής και Ταυτοποίησης, στο σύνολο της Επικράτειας, για το χρονικό διάστημα από 21.03.2020 έως και 21.04.2020;(Β΄ 985);397;Ι;https://tinyurl.com/pandektis01
80;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΥΓΕΙΑΣ – ΕΣΩΤΕΡΙΚΩΝ Αριθμ. Δ1α/Γ.Π οικ 20036;22/22.3.2020;2020;3;Επιβολή του μέτρου του προσωρινού περιορισμού τ ης κυκλοφορίας των πολιτών προς αντιμετώπιση του κινδύνου διασποράς του κορωνοϊού COVID -19;(Β΄ 986);401;Ι;https://tinyurl.com/pandektis01
81;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ - ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ - ΥΓΕΙΑΣ – ΕΣΩΤΕΡΙΚΩΝ Αριθμ. Δ1α/ΓΠ.οικ. 20035;22/22.3.2020;2020;3;Επιβολή του μέτρου της προσωρινής απαγόρευσης λειτουργίας τουριστικών καταλυμάτων συνεχούς λειτουργίας, στο σύνολο της Επικράτειας, για το χρονικό διάστημα από 23.3.2020 ή 26.3.2020, κατά περίπτωση , έως και 30.4.2020;(Β΄ 987);407;Ι;https://tinyurl.com/pandektis01
